TweetID,TweetDate,UserName,DateJoined,TotalTweets,TotalFavs,TotalFollowers,TotalFriends,TotaListed,TweetFavs,TweetRTs,Verified,Geo,Language,Tweet,Hashtags,Mentions
1036429048077926400,Mon Sep 03 01:41:55 +0000 2018,Sanlin,Tue Sep 04 11:16:59 +0000 2007,152787,51375,2730,5002,170,0,14,FALSE,FALSE,en,RT @WalkingDeadArmy: Man the gang is killing it this episode! So proud of @colmandomingo! His directorial debut is INCREDIBLE. Props to all…,,FearTWD
1036429034123616256,Mon Sep 03 01:41:52 +0000 2018,WilliamJTV,Tue Sep 08 04:47:45 +0000 2009,92175,3456,2795,1737,60,0,90,FALSE,FALSE,en,RT @FearTWD: It’s all about timing folks. #FearTWD https://t.co/hGNwm6N0AT,FearTWD,FearTWD
1036429030961172481,Mon Sep 03 01:41:51 +0000 2018,Tylerman619,Sat Aug 29 17:13:31 +0000 2009,37087,32089,1028,3812,22,0,90,FALSE,TRUE,en,RT @FearTWD: It’s all about timing folks. #FearTWD https://t.co/hGNwm6N0AT,FearTWD,"Grnsoccershoe,FearTWD,AMCTalkingDead"
1036429030642331648,Mon Sep 03 01:41:51 +0000 2018,chipyguaw,Wed Sep 16 03:47:47 +0000 2009,115975,37083,1782,1377,31,0,1,FALSE,TRUE,en,RT @Grnsoccershoe: Oh al. That was such a douchey move to lie about the meds. @FearTWD @AMCTalkingDead #FearTWD #FearTheWalkingDead #Talkin…,"FearTWD,FearTheWalkingDead",FearTWD
1036429023948226560,Mon Sep 03 01:41:49 +0000 2018,Tylerman619,Sat Aug 29 17:13:31 +0000 2009,37087,32089,1028,3812,22,0,80,FALSE,TRUE,hu,RT @FearTWD: “Break a leg.” #FearTWD https://t.co/IAhajPJWl3,FearTWD,FearTWD
1036429022849327104,Mon Sep 03 01:41:49 +0000 2018,AliProntnicki,Wed Nov 16 01:33:29 +0000 2016,7,117,2,16,0,0,90,FALSE,FALSE,en,RT @FearTWD: It’s all about timing folks. #FearTWD https://t.co/hGNwm6N0AT,FearTWD,FearTWD
1036429012984365056,Mon Sep 03 01:41:47 +0000 2018,StevieMoy_87,Sun Jan 05 14:55:08 +0000 2014,6984,8827,115,147,5,0,61,FALSE,TRUE,en,RT @FearTWD: That’s a helluva bug. #FearTWD https://t.co/aI6DdV2LHO,FearTWD,"colmandomingo,JennaElfman,RealLennieJames,MaggieGrace"
1036428999583588353,Mon Sep 03 01:41:44 +0000 2018,reneenee652003,Fri Apr 25 21:05:59 +0000 2014,91500,115503,5386,2332,68,4,0,FALSE,FALSE,en,#FearTWD really enjoying this episode !! Thank you @colmandomingo @JennaElfman @RealLennieJames @MaggieGrace,FearTWD,TWalkingDWorld
1036428997817782273,Mon Sep 03 01:41:43 +0000 2018,frecklesgraham,Fri May 19 12:30:27 +0000 2017,32465,27301,970,828,9,0,5,FALSE,TRUE,en,"RT @TWalkingDWorld: Sarah, Wendell, and Jim be like:
#FearTWD https://t.co/7SG8pamGCv",FearTWD,
1036428997746454529,Mon Sep 03 01:41:43 +0000 2018,Ebagv2,Sun Dec 20 20:06:41 +0000 2015,14918,10470,327,746,9,1,0,FALSE,TRUE,en,I Wouldn't Be Surprised If June Shot Al After That ?? #FearTWD,FearTWD,
1036428996760821760,Mon Sep 03 01:41:43 +0000 2018,Endl3ssNit3s,Wed Apr 12 09:24:14 +0000 2017,7983,9027,238,760,4,3,1,FALSE,TRUE,en,I don't blame Al that van is her life #FearTWD,FearTWD,
1036428994860777473,Mon Sep 03 01:41:42 +0000 2018,beailuj,Mon Jan 26 08:35:08 +0000 2009,7784,8546,723,704,8,0,0,FALSE,TRUE,en,"These scenes with Al and June are so fucking boring. I'm hoping for both to die, just so the show can move forward. #FearTWD https://t.co/Z0J2NHlzDW",FearTWD,StarryMag
1036428993006891008,Mon Sep 03 01:41:42 +0000 2018,MckeeveMichelle,Sun Aug 04 14:41:20 +0000 2013,207366,302211,1691,1519,102,0,2,FALSE,TRUE,en,RT @StarryMag: I love a creative Walker kill. Using a truck as a weapon counts! #FearTWD https://t.co/v6dn81cSHN,FearTWD,"JennaElfman,MaggieGrace"
1036428992977543168,Mon Sep 03 01:41:42 +0000 2018,ZainapMcReedus,Mon Jun 18 00:42:34 +0000 2012,50731,38740,2059,4989,23,1,0,FALSE,TRUE,en,"Althea and June are my female favorites from FTWD
@JennaElfman @MaggieGrace 
#FearTWD",FearTWD,FearTWD
1036428985385852928,Mon Sep 03 01:41:40 +0000 2018,FearTWDbr,Mon Jun 08 13:08:58 +0000 2015,2482,900,881,598,3,0,90,FALSE,FALSE,en,RT @FearTWD: It’s all about timing folks. #FearTWD https://t.co/hGNwm6N0AT,FearTWD,TWalkingDWorld
1036428984609853440,Mon Sep 03 01:41:40 +0000 2018,WilliamJTV,Tue Sep 08 04:47:45 +0000 2009,92175,3456,2795,1737,60,0,1,FALSE,FALSE,en,"RT @TWalkingDWorld: That walker dislocated itself from its own kneecap.
#FearTWD https://t.co/THjlDu5d2O",FearTWD,
1036428982563074049,Mon Sep 03 01:41:40 +0000 2018,NellyBelle3379,Tue Nov 03 23:41:10 +0000 2015,56430,38518,2818,1849,22,0,0,FALSE,FALSE,en,Althea are you serious!! #FearTWD #fearthewalkingdead https://t.co/C0Ta71KQCG,"FearTWD,fearthewalkingdead",
1036428980600098816,Mon Sep 03 01:41:39 +0000 2018,MckeeveMichelle,Sun Aug 04 14:41:20 +0000 2013,207366,302211,1691,1519,102,2,2,FALSE,TRUE,en,????This! #FearTWD???? https://t.co/KSUPtv5yLN,FearTWD,
1036428974795247616,Mon Sep 03 01:41:38 +0000 2018,olddfashionedd,Sat Sep 19 03:09:24 +0000 2009,31600,3244,1636,1120,29,0,0,FALSE,TRUE,en,Althea is pretty badass. #FearTWD,FearTWD,
1036428969346781185,Mon Sep 03 01:41:36 +0000 2018,Shortgrl76,Mon Mar 30 15:21:31 +0000 2009,3407,8215,48,258,0,0,0,FALSE,TRUE,en,Not cool babe ..don't die #FearTWD,FearTWD,
1036428965366378497,Mon Sep 03 01:41:35 +0000 2018,Adele_AL,Tue Jun 02 19:47:28 +0000 2009,32924,109,852,357,23,0,0,FALSE,TRUE,en,Althea is crazy ?? #FearTWD,FearTWD,_AyeMae_of_NoM
1036428963336396800,Mon Sep 03 01:41:35 +0000 2018,sonyairyna,Sat Nov 02 23:00:39 +0000 2013,34136,45405,5344,5027,69,0,1,FALSE,FALSE,en,"RT @_AyeMae_of_NoM: Al is a bad ass.

That is all

#FearTWD #FTWD #FearTheWalkingDead #FearFamily","FearTWD,FTWD,FearTheWalkingDead,FearFamily",FearTWD
1036428961872584704,Mon Sep 03 01:41:35 +0000 2018,FearTWDbr,Mon Jun 08 13:08:58 +0000 2015,2482,900,881,598,3,0,80,FALSE,FALSE,hu,RT @FearTWD: “Break a leg.” #FearTWD https://t.co/IAhajPJWl3,FearTWD,"colmandomingo,MaggieGrace"
1036428957548199936,Mon Sep 03 01:41:34 +0000 2018,alyciasbeck,Sat Mar 14 12:45:07 +0000 2015,84407,115197,4247,221,119,0,54,FALSE,FALSE,en,RT @colmandomingo: #FearTWD this one is such a brilliant one. Great collaboration in @MaggieGrace https://t.co/kBYv28UjY7,FearTWD,
1036428953769193472,Mon Sep 03 01:41:33 +0000 2018,BrainsGoneBad,Sat Apr 02 03:38:55 +0000 2016,7534,5820,8535,9360,41,1,0,FALSE,TRUE,en,There's 5 minutes left on the app.  That's when the crazy stuff happens.  #FearTWD #FTWD #FeartheWalkingDead,"FearTWD,FTWD,FeartheWalkingDead",FearTWD
1036428945120534528,Mon Sep 03 01:41:31 +0000 2018,makkiyah1226,Sun Feb 26 18:36:15 +0000 2017,1682,1190,24,105,0,0,80,FALSE,TRUE,hu,RT @FearTWD: “Break a leg.” #FearTWD https://t.co/IAhajPJWl3,FearTWD,FearTWD
1036428935939190785,Mon Sep 03 01:41:28 +0000 2018,GLAI8TORDUDE,Sun Jul 24 21:25:26 +0000 2011,32548,23149,386,870,51,0,90,FALSE,FALSE,en,RT @FearTWD: It’s all about timing folks. #FearTWD https://t.co/hGNwm6N0AT,FearTWD,FearTWD
1036428926040592384,Mon Sep 03 01:41:26 +0000 2018,Tylerman619,Sat Aug 29 17:13:31 +0000 2009,37087,32089,1028,3812,22,0,61,FALSE,TRUE,en,RT @FearTWD: That’s a helluva bug. #FearTWD https://t.co/aI6DdV2LHO,FearTWD,
1036428923230461953,Mon Sep 03 01:41:25 +0000 2018,TWalkingDWorld,Wed Jul 30 03:28:11 +0000 2014,46191,70113,9878,2979,90,12,5,FALSE,TRUE,en,"Sarah, Wendell, and Jim be like:
#FearTWD https://t.co/7SG8pamGCv",FearTWD,FearTWD
1036428914053341184,Mon Sep 03 01:41:23 +0000 2018,robyn_ovox,Mon Apr 06 21:28:00 +0000 2015,38968,53863,586,436,4,0,90,FALSE,TRUE,en,RT @FearTWD: It’s all about timing folks. #FearTWD https://t.co/hGNwm6N0AT,FearTWD,FearTWD
1036428912086134787,Mon Sep 03 01:41:23 +0000 2018,BrLovers,Sat Feb 15 03:56:50 +0000 2014,110709,191413,2776,665,37,0,80,FALSE,TRUE,hu,RT @FearTWD: “Break a leg.” #FearTWD https://t.co/IAhajPJWl3,FearTWD,
1036428910962135040,Mon Sep 03 01:41:22 +0000 2018,kimdgonzo,Thu Dec 29 04:15:46 +0000 2011,6164,6356,1530,1435,16,1,1,FALSE,TRUE,en,"I knew it, Al lied  #FearTWD",FearTWD,FearTWD
1036428906776207361,Mon Sep 03 01:41:21 +0000 2018,MrWalkingDead96,Sat Mar 07 23:52:53 +0000 2015,16124,22570,1860,5000,4,0,90,FALSE,FALSE,en,RT @FearTWD: It’s all about timing folks. #FearTWD https://t.co/hGNwm6N0AT,FearTWD,FearTWD
1036428901633933312,Mon Sep 03 01:41:20 +0000 2018,GLAI8TORDUDE,Sun Jul 24 21:25:26 +0000 2011,32548,23149,386,870,51,0,80,FALSE,FALSE,hu,RT @FearTWD: “Break a leg.” #FearTWD https://t.co/IAhajPJWl3,FearTWD,
1036428897750081536,Mon Sep 03 01:41:19 +0000 2018,FearTWDFamily,Wed Jun 10 20:57:27 +0000 2015,42129,2,1907,1166,37,1,0,FALSE,FALSE,en,Colman tweeted: RT FearTWD: “Break a leg.” #FearTWD https://t.co/asZgUfpXur #ftwd #FearTheWalkingDead,"FearTWD,ftwd,FearTheWalkingDead",FearTWD
1036428897137696768,Mon Sep 03 01:41:19 +0000 2018,DannyGauthier3,Mon Nov 27 07:04:39 +0000 2017,5662,118191,1086,4866,0,0,90,FALSE,FALSE,en,RT @FearTWD: It’s all about timing folks. #FearTWD https://t.co/hGNwm6N0AT,FearTWD,
1036428896001032192,Mon Sep 03 01:41:19 +0000 2018,FearTWDFamily,Wed Jun 10 20:57:27 +0000 2015,42129,2,1907,1166,37,0,0,FALSE,FALSE,en,"Colman tweeted: Yeah I had stints, VFX, SFX, etc up in this episode #FearTWD #ftwd #FearTheWalkingDead","FearTWD,ftwd,FearTheWalkingDead",
1036428894038052864,Mon Sep 03 01:41:18 +0000 2018,FearTWDFamily,Wed Jun 10 20:57:27 +0000 2015,42129,2,1907,1166,37,2,0,FALSE,FALSE,en,Colman tweeted: RT WalkingDeadArmy: Man the gang is killing it this episode! So proud of colmandomingo! His directorial debut is INCREDIBLE. Props to all of the cast too! JennaElfman RealLennieJames MaggieGrace THEMOCOLLINS darylchillmitch FearTWD #FearTWD …,FearTWD,
1036428892213596160,Mon Sep 03 01:41:18 +0000 2018,FearTWDFamily,Wed Jun 10 20:57:27 +0000 2015,42129,2,1907,1166,37,1,0,FALSE,FALSE,en,Colman tweeted: #FearTWD My direction to JennaElfman when asking Quinn to “get up!” “Like you asked you kid to do this several times.” #ftwd #FearTheWalkingDead,"FearTWD,ftwd,FearTheWalkingDead",FearTWD
1036428883447488513,Mon Sep 03 01:41:16 +0000 2018,DannyGauthier3,Mon Nov 27 07:04:39 +0000 2017,5662,118191,1086,4866,0,0,80,FALSE,FALSE,hu,RT @FearTWD: “Break a leg.” #FearTWD https://t.co/IAhajPJWl3,FearTWD,FearTWD
1036428882914811905,Mon Sep 03 01:41:16 +0000 2018,FearTWDbr,Mon Jun 08 13:08:58 +0000 2015,2482,900,881,598,3,0,61,FALSE,FALSE,en,RT @FearTWD: That’s a helluva bug. #FearTWD https://t.co/aI6DdV2LHO,FearTWD,FullerForReal
1036428875503259648,Mon Sep 03 01:41:14 +0000 2018,TheWalkingDead,Sat May 10 14:14:51 +0000 2008,26001,14738,1624002,5142,3172,0,22,TRUE,TRUE,en,"RT @FullerForReal: If MoMo tells you to crack that grisette &amp; tailgate, you tailgate #FearTWD",FearTWD,FearTWD
1036428873339203584,Mon Sep 03 01:41:13 +0000 2018,StevieMoy_87,Sun Jan 05 14:55:08 +0000 2014,6984,8827,115,147,5,0,71,FALSE,TRUE,en,RT @FearTWD: Narrator: she needed *some* help. #FearTWD https://t.co/RgIWJVIaV9,FearTWD,
1036428873041436673,Mon Sep 03 01:41:13 +0000 2018,JpOuterHaven,Wed Dec 02 22:40:35 +0000 2009,66119,36493,834,1867,51,0,0,FALSE,FALSE,en,I don't like Al anymore #FearTWD,FearTWD,
1036428870541561857,Mon Sep 03 01:41:13 +0000 2018,couchpotatoz_,Sat Jul 05 00:56:39 +0000 2014,6375,9243,125,6,6,0,0,FALSE,TRUE,en,Al is a selfish cow. #FearTWD #FearTheWalkingDead,"FearTWD,FearTheWalkingDead","colmandomingo,JennaElfman"
1036428856620736512,Mon Sep 03 01:41:09 +0000 2018,FearTWDbr,Mon Jun 08 13:08:58 +0000 2015,2482,900,881,598,3,0,84,FALSE,FALSE,en,RT @colmandomingo: #FearTWD @JennaElfman works hard and is game for stunts....just you wait. https://t.co/Vl7FQ1fgzI,FearTWD,
1036428852044722176,Mon Sep 03 01:41:08 +0000 2018,ZainapMcReedus,Mon Jun 18 00:42:34 +0000 2012,50731,38740,2059,4989,23,2,2,FALSE,TRUE,en,"Althea is badass!! ?????? 
#FearTWD",FearTWD,
1036428840535515136,Mon Sep 03 01:41:06 +0000 2018,propanegirl1964,Mon Feb 09 01:19:18 +0000 2015,10493,37232,843,2181,5,0,0,FALSE,TRUE,en,"Man Al no meds just wanted the van. Why is she so hung up on that van, sure it's cool and all but.... #FearTWD",FearTWD,FearTWD
1036428830808989697,Mon Sep 03 01:41:03 +0000 2018,RandyCo08148753,Mon Nov 13 01:23:41 +0000 2017,11,2,0,49,0,0,90,FALSE,FALSE,en,RT @FearTWD: It’s all about timing folks. #FearTWD https://t.co/hGNwm6N0AT,FearTWD,
1036428827826827264,Mon Sep 03 01:41:03 +0000 2018,andimarquette,Sun Sep 07 17:46:55 +0000 2008,47469,15181,2049,2309,98,1,0,FALSE,FALSE,en,"June's all, ""I almost get my ass shot up cuz you want your damn videos wtaf!"" #FearTWD https://t.co/FdpHHTg9UG",FearTWD,FearTWD
1036428814480494597,Mon Sep 03 01:40:59 +0000 2018,FearTWDbr,Mon Jun 08 13:08:58 +0000 2015,2482,900,881,598,3,0,71,FALSE,FALSE,en,RT @FearTWD: Narrator: she needed *some* help. #FearTWD https://t.co/RgIWJVIaV9,FearTWD,FearTWD
1036428809216712705,Mon Sep 03 01:40:58 +0000 2018,loonacyct,Sun May 31 19:32:43 +0000 2009,10740,10742,223,367,4,0,90,FALSE,TRUE,en,RT @FearTWD: It’s all about timing folks. #FearTWD https://t.co/hGNwm6N0AT,FearTWD,
1036428808713162753,Mon Sep 03 01:40:58 +0000 2018,hoylandplus,Thu Jul 20 22:44:37 +0000 2017,419,457,13,82,1,1,1,FALSE,FALSE,en,"Slow motion crawl chase!

#FearTWD 
#FTWD 
#FearTheWalkingDead","FearTWD,FTWD,FearTheWalkingDead",FearTWD
1036428807874461697,Mon Sep 03 01:40:58 +0000 2018,TWalkingDWorld,Wed Jul 30 03:28:11 +0000 2014,46191,70113,9878,2979,90,0,90,FALSE,TRUE,en,RT @FearTWD: It’s all about timing folks. #FearTWD https://t.co/hGNwm6N0AT,FearTWD,FearTWD
1036428806209392640,Mon Sep 03 01:40:57 +0000 2018,BrLovers,Sat Feb 15 03:56:50 +0000 2014,110709,191413,2776,665,37,0,90,FALSE,TRUE,en,RT @FearTWD: It’s all about timing folks. #FearTWD https://t.co/hGNwm6N0AT,FearTWD,FearTWD
1036428802065408001,Mon Sep 03 01:40:56 +0000 2018,AcostsKeith,Sat Mar 17 20:10:05 +0000 2018,2825,1700,60,255,0,0,90,FALSE,FALSE,en,RT @FearTWD: It’s all about timing folks. #FearTWD https://t.co/hGNwm6N0AT,FearTWD,FearTWD
1036428800236630016,Mon Sep 03 01:40:56 +0000 2018,FearTWDbr,Mon Jun 08 13:08:58 +0000 2015,2482,900,881,598,3,0,62,FALSE,FALSE,en,RT @FearTWD: June’s motherly instincts are kicking in... #FearTWD https://t.co/08rxKB502Y,FearTWD,
1036428793198649346,Mon Sep 03 01:40:54 +0000 2018,IamBatMILF,Sat Oct 31 23:59:05 +0000 2009,58931,3305,2392,1873,51,14,5,FALSE,TRUE,en,"Damn, Al. You manipulative as all hell!

I love it! #FearTWD https://t.co/fgBsCA7BHm",FearTWD,FearTWD
1036428792678506497,Mon Sep 03 01:40:54 +0000 2018,StevieMoy_87,Sun Jan 05 14:55:08 +0000 2014,6984,8827,115,147,5,0,66,FALSE,TRUE,en,RT @FearTWD: A little mo’ MoMo. #FearTWD https://t.co/F1wkJIzbez,FearTWD,FearTWD
1036428791231520768,Mon Sep 03 01:40:54 +0000 2018,Fanomapage,Sat Oct 10 22:25:09 +0000 2015,22578,9061,1703,4932,43,0,90,FALSE,TRUE,en,RT @FearTWD: It’s all about timing folks. #FearTWD https://t.co/hGNwm6N0AT,FearTWD,
1036428788400316417,Mon Sep 03 01:40:53 +0000 2018,Leesi_Girl,Mon Jan 18 00:02:53 +0000 2016,63113,46879,2158,1112,18,1,0,FALSE,TRUE,en,#FearTWD Me right now watching this sh*t?? https://t.co/sVvhMJhZk7,FearTWD,
1036428787196588032,Mon Sep 03 01:40:53 +0000 2018,makkiyah1226,Sun Feb 26 18:36:15 +0000 2017,1682,1190,24,105,0,0,0,FALSE,TRUE,en,Al played the ?? outta June ?????????? but low-key she still got the swine flu?? #FearTWD,FearTWD,FearTWD
1036428785984393217,Mon Sep 03 01:40:53 +0000 2018,MckeeveMichelle,Sun Aug 04 14:41:20 +0000 2013,207366,302211,1691,1519,102,0,90,FALSE,TRUE,en,RT @FearTWD: It’s all about timing folks. #FearTWD https://t.co/hGNwm6N0AT,FearTWD,FearTWD
1036428785711640576,Mon Sep 03 01:40:53 +0000 2018,mevlanadesi,Sat Sep 07 13:52:28 +0000 2013,3307,567,163,209,0,0,73,FALSE,TRUE,en,RT @FearTWD: When you’re trying to send a cute selfie… #FearTWD https://t.co/0hFuKbA5xw,FearTWD,FearTWD
1036428784793206784,Mon Sep 03 01:40:52 +0000 2018,ursuy_johnny,Tue Jun 16 05:21:13 +0000 2015,11184,2072,146,320,1,0,71,FALSE,FALSE,en,RT @FearTWD: Narrator: she needed *some* help. #FearTWD https://t.co/RgIWJVIaV9,FearTWD,FearTWD
1036428783765671936,Mon Sep 03 01:40:52 +0000 2018,TWalkingDWorld,Wed Jul 30 03:28:11 +0000 2014,46191,70113,9878,2979,90,0,71,FALSE,TRUE,en,RT @FearTWD: Narrator: she needed *some* help. #FearTWD https://t.co/RgIWJVIaV9,FearTWD,"colmandomingo,JennaElfman,MaggieGrace"
1036428780741554178,Mon Sep 03 01:40:51 +0000 2018,ursuy_johnny,Tue Jun 16 05:21:13 +0000 2015,11184,2072,146,320,1,0,92,FALSE,FALSE,en,RT @colmandomingo: #FearTWD Rockstars! @JennaElfman @MaggieGrace ?????? https://t.co/NJvGgRcOrP,FearTWD,"colmandomingo,JennaElfman"
1036428776551448576,Mon Sep 03 01:40:50 +0000 2018,ursuy_johnny,Tue Jun 16 05:21:13 +0000 2015,11184,2072,146,320,1,0,84,FALSE,FALSE,en,RT @colmandomingo: #FearTWD @JennaElfman works hard and is game for stunts....just you wait. https://t.co/Vl7FQ1fgzI,FearTWD,Lafillerebelle0
1036428775271985152,Mon Sep 03 01:40:50 +0000 2018,LHummingbyrd,Wed Aug 05 17:59:45 +0000 2015,29444,36170,412,592,8,0,168,FALSE,TRUE,en,"RT @Lafillerebelle0: #FearTWD

RT  for  Alicia Clark
Like  for  Naomi/Laura/June https://t.co/06D1ScKkYM",FearTWD,colmandomingo
1036428773850267649,Mon Sep 03 01:40:50 +0000 2018,eneidacortes681,Fri Nov 06 03:15:25 +0000 2015,146301,58316,1214,2455,188,0,18,FALSE,FALSE,en,"RT @colmandomingo: I was influence by Sergio Leone, The Wizard of Oz, B Horror Movies and Grimms’ Fairytales for this episode!  #FearTWD",FearTWD,
1036428771644067841,Mon Sep 03 01:40:49 +0000 2018,StarryMag,Tue Jan 13 04:30:21 +0000 2009,292345,57582,15206,7712,446,7,2,FALSE,TRUE,en,I love a creative Walker kill. Using a truck as a weapon counts! #FearTWD https://t.co/v6dn81cSHN,FearTWD,"lilfairy87,AMCTalkingDead"
1036428768909447168,Mon Sep 03 01:40:49 +0000 2018,ursuy_johnny,Tue Jun 16 05:21:13 +0000 2015,11184,2072,146,320,1,0,15,FALSE,FALSE,en,RT @lilfairy87: @AMCTalkingDead I absolutely LOVE Al &amp; June together! #GirlPower #FearTWD #TalkingDead,"GirlPower,FearTWD,TalkingDead",FearTWD
1036428764757016578,Mon Sep 03 01:40:48 +0000 2018,IWickedLoveTV,Sat Sep 08 19:07:42 +0000 2012,9648,7843,346,642,11,0,80,FALSE,FALSE,hu,RT @FearTWD: “Break a leg.” #FearTWD https://t.co/IAhajPJWl3,FearTWD,FearTWD
1036428764190781440,Mon Sep 03 01:40:47 +0000 2018,kevkye,Fri May 28 18:51:36 +0000 2010,82950,276323,1398,938,90,0,61,FALSE,TRUE,en,RT @FearTWD: That’s a helluva bug. #FearTWD https://t.co/aI6DdV2LHO,FearTWD,"FearTWD,AMCTalkingDead"
1036428763767230470,Mon Sep 03 01:40:47 +0000 2018,Grnsoccershoe,Sat Aug 16 21:50:37 +0000 2014,7698,10795,258,1049,1,0,1,FALSE,TRUE,en,Oh al. That was such a douchey move to lie about the meds. @FearTWD @AMCTalkingDead #FearTWD #FearTheWalkingDead #TalkingDead,"FearTWD,FearTheWalkingDead,TalkingDead",incognito1922
1036428760311115777,Mon Sep 03 01:40:47 +0000 2018,ursuy_johnny,Tue Jun 16 05:21:13 +0000 2015,11184,2072,146,320,1,0,10,FALSE,FALSE,en,"RT @incognito1922: Lawd, Al get back in the truck...#FearTWD",FearTWD,FearTWD
1036428759350628352,Mon Sep 03 01:40:46 +0000 2018,TWalkingDWorld,Wed Jul 30 03:28:11 +0000 2014,46191,70113,9878,2979,90,0,61,FALSE,TRUE,en,RT @FearTWD: That’s a helluva bug. #FearTWD https://t.co/aI6DdV2LHO,FearTWD,reneenee652003
1036428757136027648,Mon Sep 03 01:40:46 +0000 2018,ursuy_johnny,Tue Jun 16 05:21:13 +0000 2015,11184,2072,146,320,1,0,16,FALSE,FALSE,en,RT @reneenee652003: #FearTWD June is a bad ass ????,FearTWD,"colmandomingo,JennaElfman,MaggieGrace"
1036428753843433472,Mon Sep 03 01:40:45 +0000 2018,vbandeadfan,Thu Nov 26 00:12:31 +0000 2015,5121,9663,342,957,2,0,92,FALSE,FALSE,en,RT @colmandomingo: #FearTWD Rockstars! @JennaElfman @MaggieGrace ?????? https://t.co/NJvGgRcOrP,FearTWD,TWalkingDWorld
1036428749250682880,Mon Sep 03 01:40:44 +0000 2018,sonyairyna,Sat Nov 02 23:00:39 +0000 2013,34136,45405,5344,5027,69,0,4,FALSE,FALSE,de,"RT @TWalkingDWorld: Al is an absolute BADASS!
#FearTWD",FearTWD,FearTWD
1036428748038594561,Mon Sep 03 01:40:44 +0000 2018,TWalkingDWorld,Wed Jul 30 03:28:11 +0000 2014,46191,70113,9878,2979,90,0,38,FALSE,TRUE,en,RT @FearTWD: That's the everlasting impact of Madison. #FearTWD https://t.co/s03BXZSHot,FearTWD,adcdaily
1036428746025132033,Mon Sep 03 01:40:43 +0000 2018,LHummingbyrd,Wed Aug 05 17:59:45 +0000 2015,29444,36170,412,592,8,0,78,FALSE,TRUE,en,RT @adcdaily: Alicia Clark’s Digital art by handoflegend on Instagram #FearTWD https://t.co/A4j8SqoVtI,FearTWD,FearTWD
1036428742187528193,Mon Sep 03 01:40:42 +0000 2018,ursuy_johnny,Tue Jun 16 05:21:13 +0000 2015,11184,2072,146,320,1,0,38,FALSE,FALSE,en,RT @FearTWD: That's the everlasting impact of Madison. #FearTWD https://t.co/s03BXZSHot,FearTWD,FullerForReal
1036428737779322880,Mon Sep 03 01:40:41 +0000 2018,ursuy_johnny,Tue Jun 16 05:21:13 +0000 2015,11184,2072,146,320,1,0,22,FALSE,FALSE,en,"RT @FullerForReal: If MoMo tells you to crack that grisette &amp; tailgate, you tailgate #FearTWD",FearTWD,FearTWD
1036428732922310657,Mon Sep 03 01:40:40 +0000 2018,ursuy_johnny,Tue Jun 16 05:21:13 +0000 2015,11184,2072,146,320,1,0,80,FALSE,FALSE,hu,RT @FearTWD: “Break a leg.” #FearTWD https://t.co/IAhajPJWl3,FearTWD,FearTWD
1036428729382330369,Mon Sep 03 01:40:39 +0000 2018,ursuy_johnny,Tue Jun 16 05:21:13 +0000 2015,11184,2072,146,320,1,0,90,FALSE,FALSE,en,RT @FearTWD: It’s all about timing folks. #FearTWD https://t.co/hGNwm6N0AT,FearTWD,FullerForReal
1036428728560222212,Mon Sep 03 01:40:39 +0000 2018,TWalkingDWorld,Wed Jul 30 03:28:11 +0000 2014,46191,70113,9878,2979,90,0,22,FALSE,TRUE,en,"RT @FullerForReal: If MoMo tells you to crack that grisette &amp; tailgate, you tailgate #FearTWD",FearTWD,FearTWD
1036428727205421057,Mon Sep 03 01:40:39 +0000 2018,StevieMoy_87,Sun Jan 05 14:55:08 +0000 2014,6984,8827,115,147,5,0,88,FALSE,TRUE,en,RT @FearTWD: Teamwork makes the dream work. #FearTWD https://t.co/2MItOL16ZR,FearTWD,FearTWD
1036428724852482049,Mon Sep 03 01:40:38 +0000 2018,selin_xoxo_pugs,Fri Dec 23 14:32:08 +0000 2016,3055,6602,58,163,0,0,90,FALSE,FALSE,en,RT @FearTWD: It’s all about timing folks. #FearTWD https://t.co/hGNwm6N0AT,FearTWD,
1036428721182232576,Mon Sep 03 01:40:37 +0000 2018,paully_eFFerson,Wed Dec 16 09:44:27 +0000 2009,407008,94721,1824,2567,70,0,0,FALSE,FALSE,en,what is that dread-head lady's problem?? ?? #FearTWD,FearTWD,FearTWD
1036428720179826688,Mon Sep 03 01:40:37 +0000 2018,MckeeveMichelle,Sun Aug 04 14:41:20 +0000 2013,207366,302211,1691,1519,102,0,80,FALSE,TRUE,hu,RT @FearTWD: “Break a leg.” #FearTWD https://t.co/IAhajPJWl3,FearTWD,
1036428716233170945,Mon Sep 03 01:40:36 +0000 2018,BrLovers,Sat Feb 15 03:56:50 +0000 2014,110709,191413,2776,665,37,0,0,FALSE,TRUE,pt,bom momento pra alicia meter o facão no zumbi e salvar a althea #FearTWD,FearTWD,
1036428714538610688,Mon Sep 03 01:40:36 +0000 2018,brencon999,Tue Feb 05 01:43:24 +0000 2013,4705,25505,974,590,15,0,1,FALSE,FALSE,en,Dang it Al you can't die. Why did you lie about the meds. #FearTWD #FTWD #FearFamily #FearTheWalkingDead,"FearTWD,FTWD,FearFamily,FearTheWalkingDead",FearTWD
